,2P,2P%,2PA,3P,3P%,3PA,3PAr,AST,AST%,Age,BLK,BLK%,BPM,DBPM,DRB,DRB%,DWS,FG,FG%,FGA,FT,FT%,FTA,FTr,G,GS,MP,OBPM,ORB,ORB%,OWS,PER,PF,PTS,Player,Pos,STL,STL%,Season,TOV,TOV%,TRB,TRB%,TS%,Tm,USG%,VORP,WS,WS/48,Year,eFG%,playoffs,made_playoffs
209,223.0,0.489,456.0,28.0,0.389,72.0,0.136,114.0,29.4,29.0,17.0,1.6,10.9,1.9,96.0,14.9,1.1,251.0,0.475,528.0,136.0,0.805,169.0,0.32,19.0,19.0,783.0,9.0,32.0,5.0,3.3,30.1,58.0,666.0,Michael Jordan,SG,39.0,2.7,1992-93,45.0,7.0,128.0,10.0,0.5529999999999999,CHI,38.0,2.5,4.4,0.27,1993.0,0.502,True,True
210,109.0,0.5,218.0,11.0,0.36700000000000005,30.0,0.121,45.0,22.5,31.0,14.0,2.8,6.5,2.7,45.0,12.7,0.6,120.0,0.484,248.0,64.0,0.81,79.0,0.319,10.0,10.0,420.0,3.7,20.0,6.0,0.7,24.8,30.0,315.0,Michael Jordan,SG,23.0,3.0,1994-95,41.0,12.7,65.0,9.5,0.557,CHI,35.7,0.9,1.3,0.15,1995.0,0.506,True,True
211,162.0,0.47,345.0,25.0,0.40299999999999997,62.0,0.152,74.0,21.2,32.0,6.0,0.7,8.1,0.0,58.0,10.2,1.3,187.0,0.45899999999999996,407.0,153.0,0.818,187.0,0.45899999999999996,18.0,18.0,733.0,8.1,31.0,4.9,3.4,26.7,49.0,552.0,Michael Jordan,SG,33.0,2.5,1995-96,42.0,7.9,89.0,7.4,0.564,CHI,32.9,1.9,4.7,0.306,1996.0,0.49,True,True
212,214.0,0.49700000000000005,431.0,13.0,0.19399999999999998,67.0,0.135,91.0,25.7,33.0,17.0,1.9,8.7,1.9,108.0,16.4,1.5,227.0,0.456,498.0,123.0,0.831,148.0,0.297,19.0,19.0,804.0,6.8,42.0,5.9,2.5,27.1,46.0,590.0,Michael Jordan,SG,30.0,2.1,1996-97,49.0,8.0,150.0,10.9,0.524,CHI,35.5,2.2,3.9,0.235,1997.0,0.469,True,True
213,230.0,0.47600000000000003,483.0,13.0,0.302,43.0,0.08199999999999999,74.0,19.9,34.0,12.0,1.1,6.2,-0.9,74.0,11.0,1.2,243.0,0.462,526.0,181.0,0.812,223.0,0.424,21.0,21.0,872.0,7.1,33.0,4.5,3.6,28.1,47.0,680.0,Michael Jordan,SG,32.0,2.1,1997-98,45.0,6.7,107.0,7.6,0.545,CHI,36.6,1.8,4.8,0.265,1998.0,0.474,True,True
214,140.0,0.424,330.0,93.0,0.375,248.0,0.429,137.0,12.3,20.0,20.0,0.9,1.0,0.3,197.0,12.7,2.5,233.0,0.40299999999999997,578.0,194.0,0.8079999999999999,240.0,0.415,76.0,0.0,1738.0,0.7,47.0,3.2,2.0,14.0,200.0,753.0,James Harden,SG,80.0,2.4,2009-10,106.0,13.4,244.0,8.1,0.551,OKC,20.4,1.3,4.5,0.124,2010.0,0.484,False,True
215,185.0,0.514,360.0,113.0,0.349,324.0,0.474,176.0,12.8,21.0,24.0,0.8,2.3,-0.6,213.0,11.0,2.1,298.0,0.436,684.0,289.0,0.843,343.0,0.501,82.0,5.0,2189.0,2.9,42.0,2.3,5.0,16.4,207.0,998.0,James Harden,SG,92.0,2.2,2010-11,106.0,11.3,255.0,6.8,0.598,OKC,19.5,2.4,7.1,0.156,2011.0,0.518,False,True
216,195.0,0.579,337.0,114.0,0.39,292.0,0.46399999999999997,229.0,19.3,22.0,15.0,0.6,4.5,-1.1,222.0,12.2,1.8,309.0,0.491,629.0,312.0,0.846,369.0,0.5870000000000001,62.0,2.0,1946.0,5.6,30.0,1.9,7.5,21.1,150.0,1044.0,James Harden,SG,62.0,1.6,2011-12,137.0,14.8,252.0,7.4,0.66,OKC,21.6,3.2,9.3,0.23,2012.0,0.5820000000000001,False,True
217,406.0,0.47700000000000004,851.0,179.0,0.368,486.0,0.364,455.0,25.7,23.0,38.0,1.0,5.5,0.1,317.0,11.9,3.0,585.0,0.43799999999999994,1337.0,674.0,0.851,792.0,0.5920000000000001,78.0,78.0,2985.0,5.4,62.0,2.4,9.8,23.0,178.0,2023.0,James Harden,SG,142.0,2.4,2012-13,295.0,14.9,379.0,7.2,0.6,HOU,29.0,5.7,12.8,0.20600000000000002,2013.0,0.504,False,True
218,372.0,0.515,722.0,177.0,0.366,483.0,0.401,446.0,27.3,24.0,29.0,0.8,5.7,-0.5,283.0,10.7,2.7,549.0,0.456,1205.0,576.0,0.866,665.0,0.552,73.0,73.0,2777.0,6.2,61.0,2.6,10.1,23.5,177.0,1851.0,James Harden,SG,115.0,2.1,2013-14,265.0,15.0,344.0,6.9,0.618,HOU,27.8,5.4,12.8,0.221,2014.0,0.529,False,True
219,439.0,0.48,915.0,208.0,0.375,555.0,0.37799999999999995,565.0,34.6,25.0,60.0,1.6,8.4,1.0,384.0,14.2,4.2,647.0,0.44,1470.0,715.0,0.868,824.0,0.561,81.0,81.0,2981.0,7.4,75.0,2.8,12.2,26.7,208.0,2217.0,James Harden,SG,154.0,2.6,2014-15,321.0,14.9,459.0,8.5,0.605,HOU,31.3,7.8,16.4,0.265,2015.0,0.511,False,True
220,474.0,0.494,960.0,236.0,0.359,657.0,0.406,612.0,35.4,26.0,51.0,1.4,6.7,-0.4,438.0,15.6,2.6,710.0,0.439,1617.0,720.0,0.86,837.0,0.518,82.0,82.0,3125.0,7.1,63.0,2.2,10.7,25.3,229.0,2376.0,James Harden,SG,139.0,2.2,2015-16,374.0,15.9,501.0,8.8,0.598,HOU,32.5,6.9,13.3,0.204,2016.0,0.512,False,True
221,412.0,0.53,777.0,262.0,0.34700000000000003,756.0,0.493,906.0,50.7,27.0,37.0,1.0,10.1,1.5,564.0,20.9,3.6,674.0,0.44,1533.0,746.0,0.847,881.0,0.575,81.0,81.0,2947.0,8.7,95.0,3.5,11.5,27.3,215.0,2356.0,James Harden,PG,120.0,2.0,2016-17,464.0,19.5,659.0,12.2,0.613,HOU,34.2,9.0,15.0,0.245,2017.0,0.525,False,True
222,6.0,0.4,15.0,6.0,0.375,16.0,0.516,11.0,17.0,20.0,1.0,0.7,4.3,1.8,14.0,13.0,0.2,12.0,0.387,31.0,16.0,0.8420000000000001,19.0,0.613,6.0,0.0,120.0,2.5,1.0,0.9,0.3,15.8,14.0,46.0,James Harden,SG,6.0,2.6,2009-10,3.0,7.1,15.0,6.9,0.584,OKC,16.1,0.2,0.5,0.18600000000000003,2010.0,0.484,True,True
223,43.0,0.6829999999999999,63.0,23.0,0.303,76.0,0.547,61.0,19.2,21.0,13.0,1.9,6.3,2.4,81.0,16.9,0.6,66.0,0.475,139.0,66.0,0.825,80.0,0.5760000000000001,17.0,0.0,537.0,3.9,10.0,2.2,1.6,19.1,48.0,221.0,James Harden,SG,21.0,2.1,2010-11,28.0,13.8,91.0,9.8,0.634,OKC,17.1,1.1,2.2,0.193,2011.0,0.5579999999999999,True,True
224,61.0,0.449,136.0,32.0,0.41,78.0,0.364,68.0,17.2,22.0,2.0,0.3,4.7,1.3,89.0,16.6,0.4,93.0,0.435,214.0,108.0,0.857,126.0,0.589,20.0,0.0,630.0,3.4,13.0,2.5,2.0,20.9,67.0,326.0,James Harden,SG,31.0,2.6,2011-12,42.0,13.5,102.0,9.7,0.605,OKC,23.2,1.1,2.4,0.184,2012.0,0.509,True,True
225,30.0,0.423,71.0,15.0,0.341,44.0,0.38299999999999995,27.0,21.0,23.0,6.0,2.2,3.8,2.9,35.0,16.3,0.1,45.0,0.391,115.0,53.0,0.8029999999999999,66.0,0.574,6.0,6.0,243.0,0.9,5.0,2.3,0.4,20.8,18.0,158.0,James Harden,SG,12.0,2.5,2012-13,27.0,15.8,40.0,9.2,0.5479999999999999,HOU,31.0,0.4,0.5,0.1,2013.0,0.457,True,True
226,34.0,0.43,79.0,16.0,0.29600000000000004,54.0,0.406,35.0,21.5,24.0,1.0,0.3,2.7,0.7,23.0,9.9,0.1,50.0,0.376,133.0,45.0,0.9,50.0,0.376,6.0,6.0,263.0,2.0,5.0,2.0,0.5,18.3,21.0,161.0,James Harden,SG,12.0,2.4,2013-14,21.0,11.9,28.0,5.9,0.519,HOU,28.5,0.3,0.6,0.111,2014.0,0.436,True,True
227,88.0,0.47100000000000003,187.0,41.0,0.38299999999999995,107.0,0.364,128.0,35.0,25.0,7.0,0.9,7.5,1.7,85.0,13.7,0.3,129.0,0.439,294.0,163.0,0.9159999999999999,178.0,0.605,17.0,17.0,636.0,5.8,12.0,2.0,2.3,24.8,49.0,462.0,James Harden,SG,28.0,2.1,2014-15,77.0,17.1,97.0,7.9,0.62,HOU,29.5,1.5,2.7,0.20199999999999999,2015.0,0.509,True,True
228,28.0,0.483,58.0,13.0,0.31,42.0,0.42,38.0,41.4,26.0,1.0,0.4,7.0,2.0,19.0,11.0,0.1,41.0,0.41,100.0,38.0,0.8440000000000001,45.0,0.45,5.0,5.0,193.0,5.1,7.0,3.6,0.3,21.8,13.0,133.0,James Harden,SG,12.0,3.0,2015-16,26.0,17.8,26.0,7.1,0.555,HOU,31.1,0.4,0.4,0.106,2016.0,0.475,True,True
229,58.0,0.563,103.0,32.0,0.278,115.0,0.528,93.0,41.7,27.0,5.0,0.9,7.9,1.5,53.0,13.7,0.6,90.0,0.413,218.0,101.0,0.878,115.0,0.528,11.0,11.0,407.0,6.4,7.0,1.9,0.8,23.0,43.0,313.0,James Harden,PG,21.0,2.6,2016-17,59.0,18.0,60.0,8.0,0.583,HOU,35.3,1.0,1.3,0.157,2017.0,0.486,True,True
233,666.0,0.506,1317.0,128.0,0.365,351.0,0.21,231.0,13.5,21.0,84.0,1.9,5.1,0.2,518.0,17.9,5.0,794.0,0.47600000000000003,1668.0,756.0,0.9,840.0,0.504,82.0,82.0,3239.0,4.9,105.0,3.8,11.1,26.2,171.0,2472.0,Kevin Durant,SF,112.0,1.8,2009-10,271.0,11.7,623.0,11.0,0.607,OKC,32.0,5.8,16.1,0.23800000000000002,2010.0,0.514,False,True
234,566.0,0.504,1124.0,145.0,0.35,414.0,0.26899999999999996,214.0,13.2,22.0,76.0,1.8,2.9,-0.8,476.0,17.7,3.3,711.0,0.462,1538.0,594.0,0.88,675.0,0.439,78.0,78.0,3038.0,3.7,57.0,2.3,8.6,23.6,159.0,2161.0,Kevin Durant,SF,88.0,1.5,2010-11,218.0,10.6,533.0,10.3,0.589,OKC,30.6,3.7,12.0,0.18899999999999997,2011.0,0.509,False,True
235,510.0,0.535,953.0,133.0,0.387,344.0,0.265,231.0,17.5,23.0,77.0,2.2,5.2,0.5,487.0,20.4,3.7,643.0,0.496,1297.0,431.0,0.86,501.0,0.386,66.0,66.0,2546.0,4.7,40.0,1.9,8.5,26.2,133.0,1850.0,Kevin Durant,SF,88.0,1.8,2011-12,248.0,14.0,527.0,11.8,0.61,OKC,31.3,4.6,12.2,0.23,2012.0,0.547,False,True
236,592.0,0.539,1099.0,139.0,0.41600000000000004,334.0,0.233,374.0,21.7,24.0,105.0,2.6,7.7,1.4,594.0,20.3,5.3,731.0,0.51,1433.0,679.0,0.905,750.0,0.523,81.0,81.0,3119.0,6.2,46.0,1.8,13.6,28.3,143.0,2280.0,Kevin Durant,SF,116.0,1.9,2012-13,280.0,13.7,640.0,11.8,0.647,OKC,29.8,7.6,18.9,0.29100000000000004,2013.0,0.5589999999999999,False,True
237,657.0,0.5489999999999999,1197.0,192.0,0.391,491.0,0.29100000000000004,445.0,26.7,25.0,59.0,1.5,8.8,0.4,540.0,18.6,4.4,849.0,0.503,1688.0,703.0,0.873,805.0,0.47700000000000004,81.0,81.0,3122.0,8.4,58.0,2.2,14.8,29.8,174.0,2593.0,Kevin Durant,SF,103.0,1.7,2013-14,285.0,12.2,598.0,10.8,0.635,OKC,33.0,8.5,19.2,0.295,2014.0,0.56,False,True
239,512.0,0.569,900.0,186.0,0.387,481.0,0.348,361.0,24.2,27.0,85.0,2.5,7.9,0.9,544.0,21.8,3.5,698.0,0.505,1381.0,447.0,0.898,498.0,0.361,72.0,72.0,2578.0,7.0,45.0,2.0,11.0,28.2,137.0,2029.0,Kevin Durant,SF,69.0,1.3,2015-16,250.0,13.5,589.0,12.4,0.634,OKC,30.6,6.4,14.5,0.27,2016.0,0.573,False,True
240,434.0,0.608,714.0,117.0,0.375,312.0,0.304,300.0,23.1,28.0,99.0,3.8,8.0,2.6,474.0,23.6,4.0,551.0,0.537,1026.0,336.0,0.875,384.0,0.374,62.0,62.0,2070.0,5.4,39.0,2.2,8.0,27.6,117.0,1555.0,Kevin Durant,SF,66.0,1.5,2016-17,138.0,10.4,513.0,13.6,0.6509999999999999,GSW,27.8,5.2,12.0,0.27699999999999997,2017.0,0.594,False,True
241,33.0,0.375,88.0,10.0,0.28600000000000003,35.0,0.285,14.0,13.4,21.0,8.0,2.8,-0.3,0.3,38.0,18.4,0.3,43.0,0.35,123.0,54.0,0.871,62.0,0.504,6.0,6.0,231.0,-0.6,8.0,3.8,-0.1,16.6,17.0,150.0,Kevin Durant,SF,3.0,0.7,2009-10,22.0,12.8,46.0,11.0,0.499,OKC,34.0,0.1,0.3,0.054000000000000006,2010.0,0.39,True,True
242,118.0,0.5,236.0,37.0,0.33899999999999997,109.0,0.316,48.0,13.3,22.0,19.0,2.0,4.8,0.4,121.0,18.8,0.6,155.0,0.449,345.0,140.0,0.838,167.0,0.484,17.0,17.0,722.0,4.4,18.0,3.0,2.6,24.1,52.0,487.0,Kevin Durant,SF,16.0,1.2,2010-11,42.0,9.1,139.0,11.1,0.5820000000000001,OKC,29.0,1.2,3.3,0.217,2011.0,0.503,True,True
243,157.0,0.575,273.0,41.0,0.373,110.0,0.287,74.0,16.4,23.0,24.0,2.4,7.3,1.7,135.0,19.0,0.6,198.0,0.517,383.0,133.0,0.8640000000000001,154.0,0.402,20.0,20.0,837.0,5.6,13.0,1.9,3.5,27.5,51.0,570.0,Kevin Durant,SF,29.0,1.8,2011-12,63.0,12.3,148.0,10.6,0.632,OKC,28.8,2.0,4.0,0.231,2012.0,0.57,True,True
244,90.0,0.511,176.0,22.0,0.314,70.0,0.285,69.0,29.2,24.0,12.0,2.1,8.3,2.3,92.0,21.1,0.7,112.0,0.455,246.0,93.0,0.83,112.0,0.455,11.0,11.0,485.0,6.0,7.0,1.6,1.5,26.0,26.0,339.0,Kevin Durant,SF,14.0,1.5,2012-13,43.0,12.7,99.0,11.5,0.574,OKC,31.9,1.3,2.1,0.21,2013.0,0.5,True,True
245,151.0,0.508,297.0,43.0,0.344,125.0,0.29600000000000004,75.0,18.3,25.0,25.0,2.3,4.3,1.7,145.0,19.1,0.9,194.0,0.46,422.0,132.0,0.81,163.0,0.386,19.0,19.0,815.0,2.6,25.0,3.7,1.5,22.6,41.0,563.0,Kevin Durant,SF,19.0,1.2,2013-14,72.0,12.7,170.0,11.8,0.57,OKC,31.6,1.3,2.5,0.145,2014.0,0.511,True,True
246,144.0,0.485,297.0,31.0,0.282,110.0,0.27,60.0,14.9,27.0,18.0,2.0,1.8,0.9,115.0,17.4,0.8,175.0,0.43,407.0,130.0,0.89,146.0,0.359,18.0,18.0,726.0,0.9,13.0,2.0,1.2,20.3,37.0,511.0,Kevin Durant,SF,18.0,1.3,2015-16,65.0,12.1,128.0,9.8,0.542,OKC,32.1,0.7,2.0,0.13,2016.0,0.46799999999999997,True,True
247,111.0,0.61,182.0,38.0,0.442,86.0,0.321,64.0,19.5,28.0,20.0,3.0,8.7,0.9,103.0,19.5,0.9,149.0,0.556,268.0,92.0,0.893,103.0,0.384,15.0,15.0,533.0,7.7,16.0,3.5,2.2,27.5,39.0,428.0,Kevin Durant,PF,12.0,1.1,2016-17,38.0,10.8,119.0,12.0,0.6829999999999999,GSW,28.3,1.4,3.1,0.28,2017.0,0.627,True,True
250,462.0,0.43799999999999994,1056.0,23.0,0.221,104.0,0.09,652.0,38.6,21.0,34.0,0.9,2.1,0.6,258.0,10.3,3.4,485.0,0.418,1160.0,329.0,0.78,422.0,0.364,82.0,82.0,2813.0,1.4,143.0,6.0,2.7,17.8,204.0,1322.0,Russell Westbrook,PG,108.0,2.0,2009-10,268.0,16.6,401.0,8.2,0.491,OKC,25.7,2.9,6.1,0.105,2010.0,0.428,False,True
251,580.0,0.451,1287.0,34.0,0.33,103.0,0.07400000000000001,670.0,42.7,22.0,30.0,0.8,5.0,0.5,258.0,10.3,3.1,614.0,0.442,1390.0,531.0,0.8420000000000001,631.0,0.45399999999999996,82.0,82.0,2847.0,4.4,121.0,5.2,6.3,23.6,207.0,1793.0,Russell Westbrook,PG,155.0,2.8,2010-11,316.0,15.9,379.0,7.8,0.5379999999999999,OKC,31.6,5.0,9.4,0.159,2011.0,0.45399999999999996,False,True
252,516.0,0.48200000000000004,1070.0,62.0,0.316,196.0,0.155,362.0,29.8,23.0,21.0,0.7,3.2,-0.5,205.0,9.4,2.4,578.0,0.457,1266.0,340.0,0.823,413.0,0.326,66.0,66.0,2331.0,3.7,96.0,5.0,5.5,22.9,147.0,1558.0,Russell Westbrook,PG,112.0,2.5,2011-12,239.0,14.2,301.0,7.4,0.5379999999999999,OKC,32.7,3.0,7.9,0.163,2012.0,0.48100000000000004,False,True
